Price,Close,High,Low,Open,Volume
Ticker,^KLSE,^KLSE,^KLSE,^KLSE,^KLSE
Date,,,,,
2015-03-19,1809.1300048828125,1815.7099609375,1798.030029296875,1798.219970703125,109456400
2015-03-20,1803.6500244140625,1806.9000244140625,1798.739990234375,1803.56005859375,206331900
2015-03-23,1795.8499755859375,1811.0799560546875,1795.8499755859375,1801.22998046875,103209900
2015-03-24,1814.0400390625,1814.5400390625,1798.239990234375,1798.8199462890625,117342000
2015-03-25,1819.0999755859375,1823.18994140625,1812.1800537109375,1812.4300537109375,123798700
2015-03-26,1818.4200439453125,1820.52001953125,1815.4100341796875,1816.8499755859375,99162400
2015-03-27,1813.3699951171875,1818.31005859375,1813.300048828125,1815.1500244140625,118234000
2015-03-30,1821.8299560546875,1825.760009765625,1815.02001953125,1815.52001953125,97386800
2015-03-31,1830.780029296875,1832.8499755859375,1825.300048828125,1828.8800048828125,166808200
2015-04-01,1826.31005859375,1831.3499755859375,1823.6099853515625,1831.3499755859375,83327200
2015-04-02,1831.969970703125,1832.3699951171875,1826.280029296875,1827.6600341796875,123704300
2015-04-03,1834.52001953125,1836.8199462890625,1829.739990234375,1831.3399658203125,66470200
2015-04-06,1842.93994140625,1844.8299560546875,1837.510009765625,1838.300048828125,89728300
2015-04-07,1856.510009765625,1856.510009765625,1843.1800537109375,1843.1800537109375,121385900
2015-04-08,1850.31005859375,1853.2099609375,1848.0,1852.489990234375,106668700
2015-04-09,1849.3900146484375,1849.77001953125,1843.989990234375,1848.4300537109375,97636800
2015-04-10,1844.31005859375,1849.780029296875,1840.77001953125,1846.8499755859375,97909400
2015-04-13,1842.0799560546875,1847.5,1840.9100341796875,1842.8900146484375,99504500
2015-04-14,1839.6099853515625,1846.31005859375,1837.25,1845.510009765625,120609300
2015-04-15,1840.1300048828125,1846.06005859375,1836.3699951171875,1837.4599609375,156091200
2015-04-16,1847.93994140625,1849.219970703125,1838.27001953125,1842.0400390625,133056200
2015-04-17,1845.8599853515625,1852.949951171875,1845.0899658203125,1848.0899658203125,124815300
2015-04-20,1848.6600341796875,1848.969970703125,1841.0999755859375,1844.25,97523900
2015-04-21,1862.800048828125,1862.800048828125,1850.3499755859375,1850.7099609375,128594500
2015-04-22,1854.77001953125,1863.6099853515625,1853.719970703125,1863.6099853515625,102213800
2015-04-23,1846.0799560546875,1855.699951171875,1846.0799560546875,1848.2900390625,80461600
2015-04-24,1862.5799560546875,1862.5799560546875,1849.7099609375,1852.989990234375,115608700
2015-04-27,1859.5799560546875,1867.530029296875,1859.1800537109375,1864.68994140625,114674400
2015-04-28,1855.06005859375,1862.1400146484375,1850.0400390625,1861.5899658203125,112289200
2015-04-29,1842.9300537109375,1855.4599609375,1842.8399658203125,1855.0999755859375,127680900
2015-04-30,1818.27001953125,1841.06005859375,1818.27001953125,1840.2900390625,161926000
2015-05-05,1827.4200439453125,1830.9000244140625,1818.1600341796875,1830.3199462890625,136679200
2015-05-06,1820.969970703125,1824.2099609375,1813.010009765625,1824.2099609375,118204400
2015-05-07,1805.0999755859375,1818.7900390625,1805.0999755859375,1808.3199462890625,140657900
2015-05-08,1807.6500244140625,1814.280029296875,1805.3499755859375,1806.3199462890625,129489800
2015-05-11,1805.489990234375,1814.239990234375,1803.5699462890625,1809.219970703125,93824400
2015-05-12,1798.6099853515625,1802.5400390625,1797.010009765625,1798.6400146484375,104348200
2015-05-13,1803.02001953125,1803.6800537109375,1795.1600341796875,1801.0799560546875,129702200
2015-05-14,1805.8699951171875,1807.9000244140625,1803.6300048828125,1806.1199951171875,113680700
2015-05-15,1811.9200439453125,1811.9200439453125,1802.050048828125,1806.6099853515625,56989200
2015-05-18,1823.5,1823.5,1808.7900390625,1813.52001953125,81619800
2015-05-19,1809.719970703125,1819.5799560546875,1808.0699462890625,1819.02001953125,93333500
2015-05-20,1810.1099853515625,1812.5899658203125,1807.949951171875,1812.0699462890625,105610700
2015-05-21,1795.0400390625,1810.7099609375,1793.3399658203125,1810.3699951171875,143152100
2015-05-22,1787.5,1798.4599609375,1780.1099853515625,1798.3299560546875,136764900
2015-05-25,1767.3800048828125,1787.6400146484375,1764.6300048828125,1787.02001953125,101842300
2015-05-26,1764.0699462890625,1776.0699462890625,1755.0899658203125,1767.0400390625,130627500
2015-05-27,1755.050048828125,1758.3499755859375,1749.780029296875,1758.3499755859375,163751900
2015-05-28,1755.56005859375,1759.4300537109375,1750.719970703125,1757.9100341796875,121935400
2015-05-29,1747.52001953125,1755.8199462890625,1746.06005859375,1751.3499755859375,254439600
2015-06-01,1743.4100341796875,1752.0799560546875,1732.27001953125,1751.8199462890625,129254300
2015-06-02,1741.3699951171875,1746.489990234375,1736.5699462890625,1743.47998046875,147077200
2015-06-03,1749.1700439453125,1750.6800537109375,1743.1199951171875,1748.5899658203125,140038900
2015-06-04,1741.47998046875,1749.199951171875,1739.9200439453125,1742.02001953125,114533700
2015-06-05,1745.3299560546875,1746.280029296875,1737.8800048828125,1743.1600341796875,78044000
2015-06-08,1739.449951171875,1741.1099853515625,1727.010009765625,1736.0699462890625,86610500
2015-06-09,1729.050048828125,1738.760009765625,1729.050048828125,1737.530029296875,94292600
2015-06-10,1735.6300048828125,1739.47998046875,1730.75,1730.93994140625,108781500
2015-06-11,1734.760009765625,1744.77001953125,1733.1700439453125,1744.77001953125,120346500
2015-06-12,1734.3699951171875,1740.989990234375,1732.5899658203125,1740.989990234375,74602300
2015-06-15,1722.1600341796875,1734.4000244140625,1722.1600341796875,1733.280029296875,126558200
2015-06-16,1722.239990234375,1726.780029296875,1718.43994140625,1721.1600341796875,91685000
2015-06-17,1726.8599853515625,1728.06005859375,1721.22998046875,1722.7099609375,107186100
2015-06-18,1718.1199951171875,1727.300048828125,1714.219970703125,1725.280029296875,117882100
2015-06-19,1721.77001953125,1726.97998046875,1715.8299560546875,1718.7099609375,183198100
2015-06-22,1732.760009765625,1735.9000244140625,1720.8399658203125,1721.6199951171875,114113300
2015-06-23,1726.8599853515625,1734.969970703125,1726.8599853515625,1734.56005859375,104992400
2015-06-24,1731.6800537109375,1731.6800537109375,1724.469970703125,1727.5899658203125,110894800
2015-06-25,1716.81005859375,1729.6400146484375,1716.81005859375,1729.5799560546875,134881200
2015-06-26,1710.469970703125,1716.6400146484375,1709.8699951171875,1716.6400146484375,84028600
2015-06-29,1691.9200439453125,1709.3499755859375,1688.43994140625,1709.3499755859375,115419900
2015-06-30,1706.6400146484375,1708.3800048828125,1691.030029296875,1695.3599853515625,171042600
2015-07-01,1727.9599609375,1737.6700439453125,1709.77001953125,1709.77001953125,143083700
2015-07-02,1733.8800048828125,1738.6700439453125,1728.4300537109375,1729.56005859375,126592100
2015-07-03,1734.239990234375,1738.0899658203125,1724.5,1737.22998046875,82206800
2015-07-06,1717.050048828125,1728.4300537109375,1706.5999755859375,1728.4300537109375,91770500
2015-07-07,1712.300048828125,1718.030029296875,1708.6400146484375,1714.27001953125,112746300
2015-07-08,1695.8299560546875,1706.699951171875,1693.3499755859375,1706.469970703125,132600500
2015-07-09,1701.5400390625,1704.8800048828125,1685.030029296875,1687.260009765625,107192300
2015-07-10,1715.5799560546875,1720.8199462890625,1698.260009765625,1698.260009765625,83498500
2015-07-13,1716.1099853515625,1718.3900146484375,1707.0,1710.75,69578700
2015-07-14,1721.0999755859375,1727.0699462890625,1720.06005859375,1720.06005859375,91842100
2015-07-15,1715.5799560546875,1720.8199462890625,1698.260009765625,1698.260009765625,131821800
2015-07-16,1726.72998046875,1727.5,1720.699951171875,1722.0400390625,74418900
2015-07-20,1724.1300048828125,1735.75,1720.02001953125,1733.2900390625,89082700
2015-07-21,1736.18994140625,1736.18994140625,1722.6099853515625,1725.4300537109375,86252500
2015-07-22,1729.530029296875,1732.5400390625,1725.52001953125,1731.1199951171875,111393000
2015-07-23,1722.43994140625,1731.1800537109375,1722.43994140625,1729.5699462890625,78530800
2015-07-24,1720.760009765625,1721.449951171875,1712.489990234375,1720.010009765625,74377600
2015-07-27,1709.760009765625,1718.5999755859375,1709.760009765625,1710.969970703125,77096500
2015-07-28,1699.699951171875,1713.06005859375,1699.699951171875,1708.6199951171875,132816900
2015-07-29,1698.989990234375,1702.3599853515625,1696.719970703125,1699.5999755859375,118132600
2015-07-30,1699.9200439453125,1706.260009765625,1695.6600341796875,1696.739990234375,86618200
2015-07-31,1723.1400146484375,1723.1400146484375,1701.31005859375,1701.31005859375,131520200
2015-08-03,1744.18994140625,1744.18994140625,1714.8199462890625,1716.989990234375,67706700
2015-08-04,1723.72998046875,1730.81005859375,1722.9100341796875,1730.0899658203125,95571800
2015-08-05,1725.56005859375,1729.9100341796875,1723.219970703125,1723.530029296875,82196200
2015-08-06,1694.6400146484375,1722.300048828125,1694.6400146484375,1720.8499755859375,151522600
2015-08-07,1682.6500244140625,1695.1800537109375,1677.219970703125,1692.3299560546875,126264000
2015-08-10,1654.3699951171875,1672.5699462890625,1649.1199951171875,1672.5699462890625,122089200
2015-08-11,1636.7099609375,1661.6199951171875,1635.77001953125,1653.43994140625,128582200
2015-08-12,1609.9300537109375,1629.6300048828125,1603.260009765625,1629.2099609375,156556000
2015-08-13,1621.6199951171875,1626.8599853515625,1605.4599609375,1605.6300048828125,147097400
2015-08-14,1596.8199462890625,1626.9000244140625,1590.5699462890625,1623.9100341796875,194095800
2015-08-17,1572.5400390625,1594.4599609375,1569.18994140625,1590.81005859375,180392000
2015-08-18,1579.5999755859375,1584.050048828125,1562.8800048828125,1573.0899658203125,165183700
2015-08-19,1582.43994140625,1594.6800537109375,1580.25,1594.6800537109375,136549000
2015-08-20,1577.4100341796875,1579.6600341796875,1562.1099853515625,1574.510009765625,128277700
2015-08-21,1574.6700439453125,1583.3800048828125,1557.010009765625,1563.6500244140625,174650100
2015-08-24,1532.1400146484375,1554.0799560546875,1532.1400146484375,1553.25,200118300
2015-08-25,1563.93994140625,1568.4200439453125,1503.6800537109375,1515.72998046875,218974400
2015-08-26,1580.3699951171875,1585.5899658203125,1554.3699951171875,1559.75,192820200
2015-08-27,1601.699951171875,1601.699951171875,1579.97998046875,1582.75,189934700
2015-08-28,1612.739990234375,1621.239990234375,1608.0400390625,1609.0400390625,211033200
2015-09-01,1609.2099609375,1660.219970703125,1603.25,1655.469970703125,252654300
2015-09-02,1590.18994140625,1602.5999755859375,1583.6300048828125,1602.5999755859375,188000600
2015-09-03,1602.75,1605.72998046875,1592.6700439453125,1597.510009765625,113685300
2015-09-04,1589.1600341796875,1602.3199462890625,1587.6099853515625,1602.050048828125,110276000
2015-09-07,1582.8499755859375,1582.8499755859375,1567.9100341796875,1578.5,107149000
2015-09-08,1587.1199951171875,1594.9100341796875,1576.9599609375,1584.199951171875,117940200
2015-09-09,1603.3599853515625,1605.7900390625,1596.6700439453125,1597.9000244140625,190921000
2015-09-10,1614.02001953125,1614.02001953125,1586.8399658203125,1592.1600341796875,155384400
2015-09-11,1603.5999755859375,1612.3199462890625,1602.5400390625,1605.0899658203125,118033100
2015-09-14,1639.6300048828125,1645.489990234375,1600.699951171875,1605.1400146484375,160732400
2015-09-15,1647.1500244140625,1656.0799560546875,1639.969970703125,1648.0400390625,165312000
2015-09-17,1681.5400390625,1691.9300537109375,1669.4000244140625,1670.9599609375,266058500
2015-09-18,1669.449951171875,1684.4000244140625,1661.56005859375,1680.5799560546875,188040800
2015-09-21,1639.469970703125,1661.949951171875,1638.8299560546875,1661.5400390625,147140100
2015-09-22,1635.3699951171875,1641.4100341796875,1628.239990234375,1640.5799560546875,128272900
2015-09-23,1613.1700439453125,1626.9599609375,1609.8299560546875,1626.8599853515625,165941300
2015-09-25,1615.010009765625,1617.43994140625,1603.02001953125,1604.1500244140625,146880900
2015-09-28,1608.4300537109375,1613.9599609375,1600.27001953125,1612.52001953125,102324900
2015-09-29,1603.3199462890625,1604.93994140625,1595.219970703125,1600.8900146484375,169217600
2015-09-30,1621.0400390625,1621.8599853515625,1601.5400390625,1602.52001953125,214255400
2015-10-01,1633.9300537109375,1635.1300048828125,1617.4200439453125,1622.6099853515625,142136100
2015-10-02,1628.800048828125,1634.8900146484375,1620.5799560546875,1634.3299560546875,134979900
2015-10-05,1647.5899658203125,1647.5899658203125,1629.1500244140625,1629.5899658203125,137529300
2015-10-06,1662.510009765625,1662.9599609375,1652.5,1658.97998046875,176442500
2015-10-07,1689.25,1690.7900390625,1657.72998046875,1658.6500244140625,267171700
2015-10-08,1692.199951171875,1701.2099609375,1681.780029296875,1682.6700439453125,222987900
2015-10-09,1706.5400390625,1717.47998046875,1702.52001953125,1702.780029296875,235294400
2015-10-12,1709.8599853515625,1719.9000244140625,1700.6500244140625,1703.239990234375,151884300
2015-10-13,1711.1400146484375,1716.75,1705.300048828125,1710.5,160943100
2015-10-15,1713.25,1721.3399658203125,1706.8699951171875,1709.02001953125,181049200
2015-10-16,1716.8199462890625,1720.4200439453125,1713.6700439453125,1717.010009765625,137729100
2015-10-19,1718.199951171875,1727.4100341796875,1708.31005859375,1712.0799560546875,122119500
2015-10-20,1705.030029296875,1716.4599609375,1702.8399658203125,1715.8800048828125,119503400
2015-10-21,1707.1099853515625,1710.25,1695.3800048828125,1700.3599853515625,122841200
2015-10-22,1705.0899658203125,1711.3900146484375,1701.68994140625,1701.68994140625,103208800
2015-10-23,1710.9300537109375,1717.489990234375,1709.56005859375,1716.97998046875,108239300
2015-10-26,1706.7900390625,1715.949951171875,1703.0899658203125,1715.300048828125,106307200
2015-10-27,1696.949951171875,1703.75,1694.219970703125,1702.5699462890625,131721300
2015-10-28,1686.510009765625,1694.97998046875,1684.3599853515625,1694.6400146484375,120900800
2015-10-29,1666.97998046875,1691.280029296875,1666.97998046875,1689.3399658203125,167476200
2015-10-30,1665.7099609375,1673.260009765625,1663.760009765625,1667.4200439453125,142785600
2015-11-02,1664.0699462890625,1667.4300537109375,1658.97998046875,1665.300048828125,113560800
2015-11-03,1677.56005859375,1677.56005859375,1665.0699462890625,1665.0699462890625,127275700
2015-11-04,1685.6199951171875,1687.949951171875,1679.7900390625,1681.6600341796875,172871500
2015-11-05,1688.5400390625,1696.989990234375,1679.9100341796875,1683.4300537109375,130943800
2015-11-06,1685.699951171875,1693.0699462890625,1685.0799560546875,1686.3499755859375,104942900
2015-11-09,1686.1099853515625,1686.3199462890625,1680.7900390625,1683.8800048828125,79583400
2015-11-11,1665.3199462890625,1674.6800537109375,1657.8800048828125,1673.0999755859375,154966900
2015-11-12,1663.199951171875,1670.030029296875,1657.77001953125,1663.47998046875,110752900
2015-11-13,1658.9100341796875,1664.5899658203125,1651.449951171875,1663.9300537109375,134427000
2015-11-16,1656.0,1658.800048828125,1644.2900390625,1651.31005859375,101158000
2015-11-17,1661.530029296875,1677.3699951171875,1660.0699462890625,1661.280029296875,125022700
2015-11-18,1656.5,1664.6400146484375,1656.27001953125,1661.4100341796875,107855700
2015-11-19,1660.06005859375,1664.300048828125,1655.989990234375,1657.0899658203125,106337300
2015-11-20,1661.8900146484375,1663.47998046875,1657.1300048828125,1660.1700439453125,101821000
2015-11-23,1670.9000244140625,1673.9200439453125,1661.5899658203125,1661.5899658203125,102940500
2015-11-24,1677.030029296875,1686.68994140625,1677.030029296875,1678.6800537109375,138687000
2015-11-25,1684.4200439453125,1684.77001953125,1671.5799560546875,1672.6300048828125,138458200
2015-11-26,1683.0899658203125,1688.7900390625,1674.6700439453125,1678.1500244140625,139035200
2015-11-27,1682.5899658203125,1684.6300048828125,1674.8299560546875,1676.9300537109375,128880000
2015-11-30,1672.1600341796875,1675.4100341796875,1663.030029296875,1675.4100341796875,285485000
2015-12-01,1682.3699951171875,1682.3699951171875,1667.1600341796875,1670.2900390625,173855000
2015-12-02,1676.77001953125,1686.3599853515625,1676.77001953125,1682.530029296875,107987000
2015-12-03,1673.9200439453125,1677.0,1671.4300537109375,1671.989990234375,117665100
2015-12-04,1667.8699951171875,1673.1099853515625,1667.1400146484375,1670.800048828125,103742900
2015-12-07,1672.0,1675.9599609375,1668.5899658203125,1670.25,102348700
2015-12-08,1669.239990234375,1672.0400390625,1665.969970703125,1669.6700439453125,92898900
2015-12-09,1659.3599853515625,1668.4599609375,1659.3599853515625,1667.18994140625,110462000
2015-12-10,1648.6500244140625,1661.18994140625,1648.6500244140625,1660.469970703125,138649000
2015-12-11,1640.1400146484375,1650.1400146484375,1640.1400146484375,1650.1099853515625,149964200
2015-12-14,1629.9599609375,1635.280029296875,1625.1199951171875,1629.3199462890625,117135400
2015-12-15,1622.8399658203125,1633.3499755859375,1622.8399658203125,1631.0999755859375,123296800
2015-12-16,1634.1300048828125,1638.3699951171875,1628.760009765625,1637.8399658203125,123298000
2015-12-17,1656.52001953125,1656.52001953125,1635.1199951171875,1635.9599609375,166589900
2015-12-18,1643.9000244140625,1651.77001953125,1642.8299560546875,1651.77001953125,146115400
2015-12-21,1629.0899658203125,1641.9200439453125,1627.6300048828125,1641.9200439453125,89683000
2015-12-22,1643.260009765625,1643.260009765625,1630.969970703125,1634.3399658203125,102153300
2015-12-23,1663.510009765625,1663.510009765625,1641.1400146484375,1641.1800537109375,110609400
2015-12-28,1670.72998046875,1674.97998046875,1658.800048828125,1659.5699462890625,118476500
2015-12-29,1685.3599853515625,1686.4000244140625,1674.8900146484375,1674.8900146484375,122230100
2015-12-30,1693.1400146484375,1706.25,1686.8499755859375,1686.949951171875,121707500
2015-12-31,1692.510009765625,1697.4300537109375,1688.739990234375,1692.5,81641200
2016-01-04,1653.3699951171875,1687.8900146484375,1653.3699951171875,1686.8199462890625,101177800
2016-01-05,1665.699951171875,1673.1700439453125,1653.0,1655.030029296875,116744800
2016-01-06,1667.969970703125,1675.3699951171875,1661.68994140625,1667.8699951171875,130517600
2016-01-07,1655.1300048828125,1669.7900390625,1655.1300048828125,1663.3599853515625,142925700
2016-01-08,1657.6099853515625,1664.530029296875,1648.6600341796875,1651.030029296875,116570900
2016-01-11,1637.5899658203125,1657.8900146484375,1637.5899658203125,1657.8900146484375,120979600
2016-01-12,1641.3699951171875,1648.4300537109375,1636.9300537109375,1636.9300537109375,145140100
2016-01-13,1642.5400390625,1646.47998046875,1640.6400146484375,1642.9000244140625,114003400
2016-01-14,1633.43994140625,1639.300048828125,1632.3399658203125,1639.300048828125,123216900
2016-01-15,1628.550048828125,1639.1199951171875,1628.550048828125,1635.030029296875,110935100
2016-01-18,1622.6400146484375,1625.4599609375,1608.81005859375,1624.47998046875,113417400
2016-01-19,1629.219970703125,1632.5999755859375,1621.8599853515625,1622.3699951171875,124174400
2016-01-20,1618.8299560546875,1628.6500244140625,1618.3199462890625,1628.1600341796875,145272500
2016-01-21,1600.9200439453125,1618.06005859375,1600.9200439453125,1616.1199951171875,138203300
2016-01-22,1625.2099609375,1626.489990234375,1609.4000244140625,1609.4000244140625,142797600
2016-01-26,1626.6600341796875,1627.43994140625,1618.260009765625,1627.2900390625,123230900
2016-01-27,1631.5400390625,1640.8399658203125,1627.300048828125,1627.300048828125,120200600
2016-01-28,1634.530029296875,1639.030029296875,1626.4000244140625,1631.47998046875,228349900
2016-01-29,1667.800048828125,1667.800048828125,1631.6199951171875,1635.3399658203125,399912300
2016-02-02,1653.1800537109375,1666.510009765625,1651.2900390625,1663.989990234375,216239600
2016-02-03,1633.300048828125,1642.530029296875,1631.1099853515625,1636.6600341796875,139017600
2016-02-04,1656.77001953125,1656.8199462890625,1638.0899658203125,1638.0899658203125,166349800
2016-02-05,1662.4599609375,1663.77001953125,1653.6800537109375,1654.5999755859375,134059600
2016-02-10,1644.4100341796875,1670.9300537109375,1644.4100341796875,1670.9300537109375,89639000
2016-02-11,1643.949951171875,1645.5,1638.8800048828125,1644.5999755859375,103301900
2016-02-12,1643.739990234375,1648.699951171875,1638.5,1643.6600341796875,121512600
2016-02-15,1649.9599609375,1661.3399658203125,1648.4599609375,1652.6500244140625,115816700
2016-02-16,1664.989990234375,1664.989990234375,1651.3499755859375,1651.4300537109375,138283100
2016-02-17,1664.3199462890625,1669.02001953125,1658.27001953125,1658.75,108651100
2016-02-18,1680.02001953125,1685.6500244140625,1665.800048828125,1665.800048828125,150990900
2016-02-19,1674.8800048828125,1685.22998046875,1673.8399658203125,1673.8399658203125,118055500
2016-02-22,1674.5899658203125,1679.9599609375,1670.469970703125,1671.4100341796875,107313400
2016-02-23,1677.280029296875,1685.8800048828125,1674.199951171875,1674.8800048828125,116696100
2016-02-24,1664.1700439453125,1677.239990234375,1664.1700439453125,1676.4300537109375,107944800
2016-02-25,1658.1600341796875,1672.56005859375,1658.1600341796875,1664.969970703125,144154300
2016-02-26,1663.43994140625,1665.6400146484375,1658.3599853515625,1664.8399658203125,149809500
2016-02-29,1654.75,1664.1099853515625,1651.550048828125,1661.97998046875,189494400
2016-03-01,1670.8199462890625,1670.8199462890625,1655.469970703125,1658.4200439453125,111815800
2016-03-02,1691.030029296875,1691.030029296875,1674.6500244140625,1674.6500244140625,187497000
2016-03-03,1688.199951171875,1699.9599609375,1684.3199462890625,1694.0799560546875,171759100
2016-03-04,1692.489990234375,1700.489990234375,1685.72998046875,1686.47998046875,164233700
2016-03-07,1697.9300537109375,1710.199951171875,1694.0899658203125,1696.1099853515625,161612100
2016-03-08,1687.8599853515625,1706.0799560546875,1684.530029296875,1700.8199462890625,127269500
2016-03-09,1686.3499755859375,1686.3499755859375,1676.9300537109375,1681.31005859375,108762100
2016-03-10,1690.9100341796875,1694.3299560546875,1684.0999755859375,1684.68994140625,116245200
2016-03-11,1696.5400390625,1698.1500244140625,1688.1099853515625,1688.800048828125,108724100
2016-03-14,1700.31005859375,1708.0999755859375,1695.949951171875,1696.199951171875,103802700
2016-03-15,1690.9200439453125,1699.43994140625,1689.3299560546875,1695.6099853515625,106942400
2016-03-16,1693.4300537109375,1697.260009765625,1689.3499755859375,1692.1600341796875,100591400
2016-03-17,1703.18994140625,1708.6199951171875,1695.8599853515625,1696.6199951171875,171764500
2016-03-18,1716.3399658203125,1716.3399658203125,1705.6199951171875,1709.1300048828125,217216400
2016-03-21,1718.3599853515625,1718.3599853515625,1707.1099853515625,1714.3599853515625,146206200
2016-03-22,1724.75,1724.75,1715.7900390625,1716.699951171875,188592000
2016-03-23,1724.550048828125,1726.550048828125,1716.4300537109375,1721.5,185618700
2016-03-24,1715.530029296875,1720.97998046875,1710.8699951171875,1715.3800048828125,119858700
2016-03-25,1703.7900390625,1712.8900146484375,1699.760009765625,1712.77001953125,91898100
2016-03-28,1702.4100341796875,1702.81005859375,1698.260009765625,1701.719970703125,75263500
2016-03-29,1715.0400390625,1715.68994140625,1699.300048828125,1700.6700439453125,143735200
2016-03-30,1717.8199462890625,1724.1300048828125,1716.3699951171875,1720.5,163657700
2016-03-31,1717.5799560546875,1719.739990234375,1713.219970703125,1718.0,198346600
2016-04-01,1710.550048828125,1720.27001953125,1706.219970703125,1715.3599853515625,134223100
2016-04-04,1725.239990234375,1725.239990234375,1709.0,1709.0,118110400
2016-04-05,1718.0799560546875,1722.1300048828125,1716.4200439453125,1719.0,112923800
2016-04-06,1717.010009765625,1722.75,1713.8299560546875,1713.8299560546875,156942900
2016-04-07,1724.2900390625,1724.2900390625,1716.760009765625,1717.739990234375,156082100
2016-04-08,1718.4000244140625,1721.1400146484375,1714.22998046875,1718.43994140625,127970400
